prov,dist,hu0,hu,pgma,fpcode,fptype,cqty,cmth,cmthid,cyr,fptyper
Luapula,Mansa,403036,Senama District Hospital,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403036,Senama District Hospital,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403036,Senama District Hospital,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403036,Senama District Hospital,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403036,Senama District Hospital,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",500,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403036,Senama District Hospital,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403062,Sepe Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",30,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403062,Sepe Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",30,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403062,Sepe Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403062,Sepe Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",70,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403062,Sepe Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403062,Sepe Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-08-01T00:00:00Z,8,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-08-01T00:00:00Z,8,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-08-01T00:00:00Z,8,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-06-01T00:00:00Z,6,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-06-01T00:00:00Z,6,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-06-01T00:00:00Z,6,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",2,2021-07-01T00:00:00Z,7,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-07-01T00:00:00Z,7,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-07-01T00:00:00Z,7,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",2,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",20,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",18,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",200,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",30,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403055,Sande Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",10,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-04-01T00:00:00Z,4,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",2,2021-04-01T00:00:00Z,4,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-04-01T00:00:00Z,4,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-05-01T00:00:00Z,5,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-05-01T00:00:00Z,5,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-05-01T00:00:00Z,5,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",2,2021-08-01T00:00:00Z,8,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-08-01T00:00:00Z,8,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-08-01T00:00:00Z,8,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",2,2021-06-01T00:00:00Z,6,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-06-01T00:00:00Z,6,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-06-01T00:00:00Z,6,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",3,2021-07-01T00:00:00Z,7,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-07-01T00:00:00Z,7,2021,Injection
Luapula,Mansa,403041,Shoti Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-07-01T00:00:00Z,7,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-01-01T00:00:00Z,1,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",20,2021-01-01T00:00:00Z,1,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-01-01T00:00:00Z,1,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-05-01T00:00:00Z,5,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-05-01T00:00:00Z,5,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-05-01T00:00:00Z,5,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",2,2021-08-01T00:00:00Z,8,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-08-01T00:00:00Z,8,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-08-01T00:00:00Z,8,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",2,2021-06-01T00:00:00Z,6,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-06-01T00:00:00Z,6,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-06-01T00:00:00Z,6,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",3,2021-07-01T00:00:00Z,7,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-07-01T00:00:00Z,7,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-07-01T00:00:00Z,7,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0009,"Medroxyprogesterone Acetate 150mg, pwdr for injection Injectable 150Mg/ml -",0,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",200,2021-10-01T00:00:00Z,10,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0009,"Medroxyprogesterone Acetate 150mg, pwdr for injection Injectable 150Mg/ml -",0,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",200,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",1,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",2,2021-11-01T00:00:00Z,11,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",10,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-02-01T00:00:00Z,2,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",10,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-03-01T00:00:00Z,3,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-04-01T00:00:00Z,4,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",5,2021-04-01T00:00:00Z,4,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-04-01T00:00:00Z,4,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",0,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",1,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-12-01T00:00:00Z,12,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",3,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-09-01T00:00:00Z,9,2021,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",100,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",40,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403067,Sumbu Health Centre,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2022-01-01T00:00:00Z,1,2022,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-05-01T00:00:00Z,5,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-05-01T00:00:00Z,5,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-05-01T00:00:00Z,5,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",2,2021-08-01T00:00:00Z,8,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-08-01T00:00:00Z,8,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-08-01T00:00:00Z,8,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-06-01T00:00:00Z,6,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-06-01T00:00:00Z,6,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-06-01T00:00:00Z,6,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",2,2021-07-01T00:00:00Z,7,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",0,2021-07-01T00:00:00Z,7,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",0,2021-07-01T00:00:00Z,7,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0010,"Norethisterone Enanthate, 200mg/ml, Injection -  -",1,2021-01-01T00:00:00Z,1,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0023,"Medroxyprogesterone Acetate, 150mg, Injection -  -",25,2021-01-01T00:00:00Z,1,2021,Injection
Luapula,Mansa,403056,Tiyali Health Post,Essential Medicine,RH0033,"Medroxyprogesterone Acetate 104Mg/0.65Ml,(Sayana ) Injectable 104Mg/0.65Ml ml",1,2021-01-01T00:00:00Z,1,2021,Injection
